H_VAL   H_STEP_SIZE 5 0.1
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
H_VAL   H_STEP_SIZE 10 0.1
ROLL KP KI KD 0 0 0
PITCH KP KI KD 0 0 0
YAW KP KI KD 0 0 0
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
10 180 180 180
H_VAL   H_STEP_SIZE 5 0.1
ROLL KP KI KD 0 0 0
PITCH KP KI KD 0 0 0
YAW KP KI KD 0 0 0
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
H_VAL   H_STEP_SIZE 100 5
ROLL KP KI KD 0 0 0
PITCH KP KI KD 0 0 0
YAW KP KI KD 0 0 0
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
100 180 180 180
H_VAL   H_STEP_SIZE 5 0.1
ROLL KP KI KD 0 0 0
PITCH KP KI KD 0 0 0
YAW KP KI KD 0 0 0
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
5 180 180 180
